"No.","Time","Source","Destination","Protocol","Length","Info"
"1281","0.807431","10.150.135.113","128.135.24.73","TCP","90","[TCP Dup ACK 1200#13] 53786  >  443 [ACK] Seq=136649 Ack=1210788 Win=262144 Len=0 SLE=1239810 SRE=1344842 SLE=1230136 SRE=1235664 SLE=1223226 SRE=1225990 SLE=1216316 SRE=1221844"
"1282","0.809729","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1344842 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1283","0.809730","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1346224 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1284","0.809731","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1347606 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1285","0.809732","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1348988 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1286","0.809733","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1350370 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1287","0.809733","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1351752 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1288","0.809734","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1353134 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1289","0.809735","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1354516 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1290","0.809736","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1355898 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1291","0.809737","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1357280 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1292]"
"1292","0.809738","128.135.24.73","10.150.135.113","TLSv1.2","1402","Application Data, Application Data, Application Data"
"1293","0.809739","128.135.24.73","10.150.135.113","TCP","1436","[TCP Fast Retransmission] 443  >  53786 [ACK] Seq=1210788 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1294]"
"1294","0.809740","128.135.24.73","10.150.135.113","TLSv1.2","1436","[TCP Fast Retransmission] , Application Data"
"1295","0.809741","128.135.24.73","10.150.135.113","TCP","1436","[TCP Fast Retransmission] 443  >  53786 [ACK] Seq=1221844 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1298]"
"1296","0.809741","128.135.24.73","10.150.135.113","TCP","1436","[TCP Fast Retransmission] 443  >  53786 [ACK] Seq=1225990 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1298]"
"1297","0.809742","128.135.24.73","10.150.135.113","TCP","1436","[TCP Fast Retransmission] 443  >  53786 [ACK] Seq=1227372 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1298]"
"1298","0.809743","128.135.24.73","10.150.135.113","TLSv1.2","1436","[TCP Fast Retransmission] , Application Data"
"1299","0.809744","128.135.24.73","10.150.135.113","TCP","1436","[TCP Fast Retransmission] 443  >  53786 [ACK] Seq=1235664 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1301]"
"1300","0.809744","128.135.24.73","10.150.135.113","TCP","1436","[TCP Fast Retransmission] 443  >  53786 [ACK] Seq=1237046 Ack=136649 Win=210304 Len=1382 [TCP PDU reassembled in 1301]"
"1301","0.809745","128.135.24.73","10.150.135.113","TLSv1.2","1436","[TCP Fast Retransmission] , Application Data"
"1302","0.809819","10.150.135.113","128.135.24.73","TCP","90","[TCP Dup ACK 1200#14] 53786  >  443 [ACK] Seq=136649 Ack=1210788 Win=4194240 Len=0 SLE=1239810 SRE=1360010 SLE=1230136 SRE=1235664 SLE=1223226 SRE=1225990 SLE=1216316 SRE=1221844"
"1303","0.809848","10.150.135.113","128.135.24.73","TCP","90","53786  >  443 [ACK] Seq=136649 Ack=1214934 Win=4190144 Len=0 SLE=1239810 SRE=1360010 SLE=1230136 SRE=1235664 SLE=1223226 SRE=1225990 SLE=1216316 SRE=1221844"
"1304","0.809855","10.150.135.113","128.135.24.73","TCP","82","53786  >  443 [ACK] Seq=136649 Ack=1221844 Win=4183296 Len=0 SLE=1239810 SRE=1360010 SLE=1230136 SRE=1235664 SLE=1223226 SRE=1225990"
"1305","0.809860","10.150.135.113","128.135.24.73","TCP","74","53786  >  443 [ACK] Seq=136649 Ack=1225990 Win=4179200 Len=0 SLE=1239810 SRE=1360010 SLE=1230136 SRE=1235664"
"1306","0.809865","10.150.135.113","128.135.24.73","TCP","66","53786  >  443 [ACK] Seq=136649 Ack=1235664 Win=4169536 Len=0 SLE=1239810 SRE=1360010"
"1307","0.809871","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=136649 Ack=1360010 Win=4045248 Len=0"
"1308","0.810725","10.150.135.113","128.135.24.73","TCP","54","[TCP Window Update] 53786  >  443 [ACK] Seq=136649 Ack=1360010 Win=4194240 Len=0"
"1309","0.813242","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=136649 Ack=1360010 Win=4194240 Len=1382 [TCP PDU reassembled in 1312]"
"1310","0.813243","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=138031 Ack=1360010 Win=4194240 Len=1382 [TCP PDU reassembled in 1312]"
"1311","0.813244","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=139413 Ack=1360010 Win=4194240 Len=1382 [TCP PDU reassembled in 1312]"
"1312","0.813254","10.150.135.113","128.135.24.73","TLSv1.2","64","Application Data"
"1313","0.814368","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=140805 Ack=1360010 Win=4194240 Len=1382 [TCP PDU reassembled in 1316]"
"1314","0.814369","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=142187 Ack=1360010 Win=4194240 Len=1382 [TCP PDU reassembled in 1316]"
"1315","0.814370","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=143569 Ack=1360010 Win=4194240 Len=1382 [TCP PDU reassembled in 1316]"
"1316","0.814376","10.150.135.113","128.135.24.73","TLSv1.2","61","Application Data"
"1317","0.818721","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1360010 Ack=139413 Win=216064 Len=0"
"1318","0.818722","128.135.24.73","10.150.135.113","TCP","66","[TCP Dup ACK 1317#1] 443  >  53786 [ACK] Seq=1360010 Ack=139413 Win=216064 Len=0 SLE=140795 SRE=140805"
"1319","0.818929","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1360010 Ack=140805 Win=219008 Len=0"
"1320","0.818930","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1360010 Ack=143569 Win=224896 Len=0"
"1321","0.818931","128.135.24.73","10.150.135.113","TCP","66","[TCP Dup ACK 1320#1] 443  >  53786 [ACK] Seq=1360010 Ack=143569 Win=224896 Len=0 SLE=144951 SRE=144958"
"1322","0.818931","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1360010 Ack=144958 Win=227840 Len=0"
"1323","0.824378","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1360010 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1328]"
"1324","0.824380","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1361392 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1328]"
"1325","0.824380","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1362774 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1328]"
"1326","0.824381","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1364156 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1328]"
"1327","0.824382","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1365538 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1328]"
"1328","0.824383","128.135.24.73","10.150.135.113","TLSv1.2","1285","Application Data"
"1329","0.824384","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1368151 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1330","0.824385","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1369533 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1331","0.824386","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1370915 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1332","0.824387","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1372297 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1333","0.824388","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1373679 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1334","0.824389","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1375061 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1335","0.824390","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1376443 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1336","0.824390","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1377825 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1337","0.824392","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1379207 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1338","0.824393","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1380589 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1339","0.824394","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1381971 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1340]"
"1340","0.824395","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"1341","0.824396","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1384564 Ack=144958 Win=227840 Len=1382 [TCP PDU reassembled in 1342]"
"1342","0.824397","128.135.24.73","10.150.135.113","TLSv1.2","1334","Application Data"
"1343","0.824496","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=144958 Ack=1375061 Win=4179200 Len=0"
"1344","0.824535","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=144958 Ack=1387226 Win=4167040 Len=0"
"1345","0.824592","10.150.135.113","128.135.24.73","TCP","54","[TCP Window Update] 53786  >  443 [ACK] Seq=144958 Ack=1387226 Win=4194240 Len=0"
"1346","0.826444","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=144958 Ack=1387226 Win=4194240 Len=1382 [TCP PDU reassembled in 1349]"
"1347","0.826446","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=146340 Ack=1387226 Win=4194240 Len=1382 [TCP PDU reassembled in 1349]"
"1348","0.826446","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=147722 Ack=1387226 Win=4194240 Len=1382 [TCP PDU reassembled in 1349]"
"1349","0.826457","10.150.135.113","128.135.24.73","TLSv1.2","67","Application Data"
"1350","0.827999","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=149117 Ack=1387226 Win=4194240 Len=1382 [TCP PDU reassembled in 1353]"
"1351","0.828001","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=150499 Ack=1387226 Win=4194240 Len=1382 [TCP PDU reassembled in 1353]"
"1352","0.828001","10.150.135.113","128.135.24.73","TCP","1436","53786  >  443 [ACK] Seq=151881 Ack=1387226 Win=4194240 Len=1382 [TCP PDU reassembled in 1353]"
"1353","0.828010","10.150.135.113","128.135.24.73","TLSv1.2","63","Application Data"
"1354","0.829265","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1387226 Ack=147722 Win=233344 Len=0"
"1355","0.829266","128.135.24.73","10.150.135.113","TCP","66","[TCP Dup ACK 1354#1] 443  >  53786 [ACK] Seq=1387226 Ack=147722 Win=233344 Len=0 SLE=149104 SRE=149117"
"1356","0.829267","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1387226 Ack=149117 Win=236288 Len=0"
"1357","0.831129","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1387226 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1358","0.831131","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1388608 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1359","0.831132","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1389990 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1360","0.831133","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1391372 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1361","0.831134","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1392754 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1362","0.831137","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1394136 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1363","0.831138","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1395518 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1364","0.831139","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1396900 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1365","0.831140","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1398282 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1366","0.831142","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1399664 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1367","0.831144","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1401046 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1368]"
"1368","0.831144","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"1369","0.831146","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1403639 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1370","0.831147","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1405021 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1371","0.831148","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1406403 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1372","0.831150","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1407785 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1373","0.831150","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1409167 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1374","0.831152","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1410549 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1375","0.831153","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1411931 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1376","0.831155","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1413313 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1377","0.831156","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1414695 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1378","0.831157","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1416077 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1379","0.831159","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1417459 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1380]"
"1380","0.831161","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"1381","0.831162","128.135.24.73","10.150.135.113","TLSv1.2","249","Application Data"
"1382","0.831163","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1420247 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1383","0.831164","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1421629 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1384","0.831165","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1423011 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1385","0.831166","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1424393 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1386","0.831168","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1425775 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1387","0.831169","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1427157 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1388","0.831170","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1428539 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1389","0.831171","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1429921 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1390","0.831172","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1431303 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1391","0.831173","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1432685 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1392","0.831174","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1434067 Ack=149117 Win=236288 Len=1382 [TCP PDU reassembled in 1393]"
"1393","0.831176","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"1394","0.831177","128.135.24.73","10.150.135.113","TCP","56","443  >  53786 [ACK] Seq=1436660 Ack=153263 Win=244736 Len=0"
"1395","0.831177","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1436660 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1396","0.831178","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1438042 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1397","0.831180","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1439424 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1398","0.831181","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1440806 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1399","0.831183","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1442188 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1400","0.831184","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1443570 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1401","0.831185","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1444952 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1402","0.831186","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1446334 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1403","0.831187","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1447716 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1404","0.831298","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=153272 Ack=1402428 Win=4179072 Len=0"
"1405","0.831339","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=153272 Ack=1417459 Win=4164096 Len=0"
"1406","0.831346","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=153272 Ack=1429921 Win=4151680 Len=0"
"1407","0.831357","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=153272 Ack=1436660 Win=4144960 Len=0"
"1408","0.831374","10.150.135.113","128.135.24.73","TCP","54","53786  >  443 [ACK] Seq=153272 Ack=1449098 Win=4175104 Len=0"
"1409","0.831466","10.150.135.113","128.135.24.73","TCP","54","[TCP Window Update] 53786  >  443 [ACK] Seq=153272 Ack=1449098 Win=4194240 Len=0"
"1410","0.832441","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1449098 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1411","0.832442","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1450480 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1412]"
"1412","0.832443","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"1413","0.832444","128.135.24.73","10.150.135.113","TLSv1.2","119","Application Data"
"1414","0.832445","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1453138 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1415","0.832446","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1454520 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1416","0.832447","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1455902 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1417","0.832448","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1457284 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1418","0.832449","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1458666 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1419","0.832450","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1460048 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1420","0.832451","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1461430 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1421","0.832451","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1462812 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1422","0.832452","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1464194 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1423","0.832453","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1465576 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1424","0.832454","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1466958 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1425]"
"1425","0.832455","128.135.24.73","10.150.135.113","TLSv1.2","1265","Application Data"
"1426","0.832456","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1469551 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1437]"
"1427","0.832456","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1470933 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1437]"
"1428","0.832457","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1472315 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1437]"
"1429","0.832458","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1473697 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1437]"
"1430","0.832459","128.135.24.73","10.150.135.113","TCP","1436","443  >  53786 [ACK] Seq=1475079 Ack=153272 Win=244736 Len=1382 [TCP PDU reassembled in 1437]"
